,YY,MM,DD,ST,PL,MD,DU,TSP,Q_TSP,SO2,Q_SO2,SO4,Q_SO4,HG,Q_HG,PB,Q_PB,CD,Q_CD,NO2,Q_NO2,NO,Q_NO,Примечание,с  аэрозол,Unnamed: 25,Unnamed: 26,Unnamed: 27,y_m
4212,95.0,12.0,13.0,4.0,1.0,1.0,1.0,,,1.05,0.0,1.6,0.0,3.78,0.0,,,,,,,,,,,,,,1995-12-13
4213,95.0,12.0,14.0,4.0,1.0,1.0,1.0,5.0,0.0,1.49,0.0,2.1,0.0,3.17,0.0,,,,,,,,,,0,,,,1995-12-14
4214,95.0,12.0,15.0,4.0,1.0,1.0,1.0,,,,,0.3,0.0,3.07,0.0,,,,,,,,,,,,,,1995-12-15
4215,95.0,12.0,16.0,4.0,1.0,1.0,1.0,,,1.31,0.0,,,2.76,0.0,,,,,,,,,,,,,,1995-12-16
4216,95.0,12.0,17.0,4.0,1.0,1.0,1.0,,,1.14,0.0,,,3.74,0.0,1.04,0.0,0.024,0.0,,,,,,,,,,1995-12-17
4217,95.0,12.0,18.0,4.0,1.0,1.0,1.0,,,0.81,0.0,,,3.49,0.0,,,,,,,,,,,,,,1995-12-18
4218,95.0,12.0,19.0,4.0,1.0,1.0,1.0,8.0,0.0,0.56,0.0,0.5,0.0,3.14,0.0,,,,,,,,,,0,,,,1995-12-19
4219,95.0,12.0,20.0,4.0,1.0,1.0,1.0,,,0.95,0.0,6.4,0.0,2.7,0.0,,,,,,,,,,,,,,1995-12-20
4220,95.0,12.0,21.0,4.0,1.0,1.0,1.0,2.0,0.0,0.62,0.0,1.0,0.0,2.18,0.0,,,,,,,,,,0,,,,1995-12-21
4221,95.0,12.0,22.0,4.0,1.0,1.0,1.0,,,0.46,0.0,,,2.64,0.0,,,,,,,,,,,,,,1995-12-22
4222,95.0,12.0,23.0,4.0,1.0,1.0,1.0,,,1.38,0.0,,,4.06,0.0,8.8,0.0,0.2,0.0,,,,,,,,,,1995-12-23
4223,95.0,12.0,24.0,4.0,1.0,1.0,1.0,,,1.04,0.0,2.8,0.0,3.94,0.0,,,,,,,,,,,,,,1995-12-24
4224,95.0,12.0,25.0,4.0,1.0,1.0,1.0,,,0.73,0.0,1.5,0.0,1.66,0.0,,,,,,,,,,,,,,1995-12-25
4225,95.0,12.0,26.0,4.0,1.0,1.0,1.0,,,1.25,0.0,1.7,0.0,1.9,0.0,,,,,,,,,,,,,,1995-12-26
4226,95.0,12.0,27.0,4.0,1.0,1.0,1.0,15.0,0.0,1.16,0.0,2.3,0.0,2.36,0.0,,,,,,,,,,0,,,,1995-12-27
4227,95.0,12.0,28.0,4.0,1.0,1.0,1.0,,,1.01,0.0,,,2.41,0.0,,,,,,,,,,,,,,1995-12-28
4228,95.0,12.0,29.0,4.0,1.0,1.0,1.0,22.0,0.0,1.19,0.0,6.2,0.0,20.9,0.0,,,,,,,,,,0,,,,1995-12-29
4229,95.0,12.0,30.0,4.0,1.0,1.0,1.0,,,1.45,0.0,2.3,0.0,1.7,0.0,,,,,,,,,,,,,,1995-12-30
4230,95.0,12.0,31.0,4.0,1.0,1.0,1.0,1.0,0.0,1.34,0.0,2.6,0.0,1.79,0.0,,,,,,,,,,0,,,,1995-12-31
4232,96.0,1.0,1.0,4.0,1.0,1.0,1.0,9.0,0.0,1.36,0.0,1.8,0.0,2.52,0.0,,,,,,,,,,0,,,,1996-01-01
4233,96.0,1.0,2.0,4.0,1.0,1.0,1.0,,,2.02,0.0,,,1.52,0.0,4.2,0.0,0.14,0.0,,,,,,,,,,1996-01-02
4234,96.0,1.0,3.0,4.0,1.0,1.0,1.0,14.0,0.0,4.0,0.0,4.5,0.0,3.69,0.0,,,,,,,,,,0,,,,1996-01-03
4235,96.0,1.0,4.0,4.0,1.0,1.0,1.0,,,3.97,0.0,,,2.5,0.0,,,,,,,,,,,,,,1996-01-04
4236,96.0,1.0,5.0,4.0,1.0,1.0,1.0,11.0,0.0,7.14,0.0,0.6,0.0,2.53,0.0,,,,,,,,,,0,,,,1996-01-05
4237,96.0,1.0,6.0,4.0,1.0,1.0,1.0,,,8.03,0.0,,,2.33,0.0,,,,,,,,,,,,,,1996-01-06
4238,96.0,1.0,7.0,4.0,1.0,1.0,1.0,19.0,0.0,5.44,0.0,5.5,0.0,3.45,0.0,,,,,,,,,,0,,,,1996-01-07
4239,96.0,1.0,8.0,4.0,1.0,1.0,1.0,,,5.92,0.0,,,1.49,0.0,4.6,0.0,0.1,0.0,,,,,,,,,,1996-01-08
4240,96.0,1.0,9.0,4.0,1.0,1.0,1.0,21.0,0.0,2.21,0.0,2.1,0.0,2.43,0.0,,,,,,,,,,0,,,,1996-01-09
4241,96.0,1.0,10.0,4.0,1.0,1.0,1.0,,,4.67,0.0,,,2.48,0.0,,,,,,,,,,,,,,1996-01-10
4242,96.0,1.0,11.0,4.0,1.0,1.0,1.0,16.0,0.0,5.6,0.0,2.7,0.0,2.55,0.0,,,,,,,,,,0,,,,1996-01-11
4243,96.0,1.0,12.0,4.0,1.0,1.0,1.0,14.0,0.0,3.83,0.0,2.1,0.0,3.48,0.0,,,,,,,,,,0,,,,1996-01-12
4244,96.0,1.0,13.0,4.0,1.0,1.0,1.0,26.0,0.0,2.72,0.0,4.4,0.0,2.58,0.0,,,,,,,,,,0,,,,1996-01-13
4245,96.0,1.0,14.0,4.0,1.0,1.0,1.0,,,1.97,0.0,,,2.11,0.0,12,0.0,0.47,0.0,,,,,,,,,,1996-01-14
4246,96.0,1.0,15.0,4.0,1.0,1.0,1.0,29.0,0.0,2.81,0.0,1.6,0.0,2.78,0.0,,,,,,,,,,0,,,,1996-01-15
4247,96.0,1.0,16.0,4.0,1.0,1.0,1.0,,,2.95,0.0,,,2.66,0.0,,,,,,,,,,,,,,1996-01-16
4248,96.0,1.0,17.0,4.0,1.0,1.0,1.0,27.0,0.0,6.38,0.0,4.3,0.0,2.56,0.0,,,,,,,,,,0,,,,1996-01-17
4249,96.0,1.0,18.0,4.0,1.0,1.0,1.0,31.0,0.0,12.2,0.0,5.6,0.0,2.97,0.0,,,,,,,,,,0,,,,1996-01-18
4250,96.0,1.0,19.0,4.0,1.0,1.0,1.0,34.0,0.0,9.38,0.0,6.4,0.0,1.58,0.0,,,,,,,,,,0,,,,1996-01-19
4251,96.0,1.0,20.0,4.0,1.0,1.0,1.0,,,1.93,0.0,,,3.49,0.0,2.2,0.0,0.074,0.0,,,,,,,,,,1996-01-20
4252,96.0,1.0,21.0,4.0,1.0,1.0,1.0,4.0,0.0,1.65,0.0,0.6,0.0,3.12,0.0,,,,,,,,,,0,,,,1996-01-21
4253,96.0,1.0,22.0,4.0,1.0,1.0,1.0,,,6.5,0.0,,,2.71,0.0,,,,,,,,,,,,,,1996-01-22
4254,96.0,1.0,23.0,4.0,1.0,1.0,1.0,23.0,0.0,7.69,0.0,4.2,0.0,0.99,0.0,,,,,,,,,,0,,,,1996-01-23
4255,96.0,1.0,24.0,4.0,1.0,1.0,1.0,13.0,0.0,7.25,0.0,2.6,0.0,1.65,0.0,,,,,,,,,,0,,,,1996-01-24
4256,96.0,1.0,25.0,4.0,1.0,1.0,1.0,9.0,0.0,8.77,0.0,2.9,0.0,,,,,,,,,,,,0,,,,1996-01-25
4257,96.0,1.0,26.0,4.0,1.0,1.0,1.0,,,7.42,0.0,,,,,11,0.0,0.19,0.0,,,,,,,,,,1996-01-26
4258,96.0,1.0,27.0,4.0,1.0,1.0,1.0,14.0,0.0,6.01,0.0,3.6,0.0,,,,,,,,,,,,0,,,,1996-01-27
4259,96.0,1.0,28.0,4.0,1.0,1.0,1.0,,,7.81,0.0,,,,,,,,,,,,,,,,,,1996-01-28
4260,96.0,1.0,29.0,4.0,1.0,1.0,1.0,27.0,0.0,3.87,0.0,6.6,0.0,,,,,,,,,,,,0,,,,1996-01-29
4261,96.0,1.0,30.0,4.0,1.0,1.0,1.0,13.0,0.0,5.09,0.0,3.4,0.0,,,,,,,,,,,,0,,,,1996-01-30
4262,96.0,1.0,31.0,4.0,1.0,1.0,1.0,16.0,0.0,0.59,0.0,0.8,0.0,,,,,,,,,,,,0,,,,1996-01-31
4263,96.0,2.0,1.0,4.0,1.0,1.0,1.0,,,1.07,0.0,,,9.76,0.0,1.3,0.0,0.019,0.0,,,,,,,,,,1996-02-01
4264,96.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.73,0.0,0.3,0.0,3.26,0.0,,,,,,,,,,0,,,,1996-02-02
4265,96.0,2.0,3.0,4.0,1.0,1.0,1.0,,,2.67,0.0,,,9.21,0.0,,,,,,,,,,,,,,1996-02-03
4266,96.0,2.0,4.0,4.0,1.0,1.0,1.0,19.0,0.0,4.87,0.0,4.9,0.0,35,0.0,,,,,,,,,,0,,,,1996-02-04
4267,96.0,2.0,5.0,4.0,1.0,1.0,1.0,10.0,0.0,2.91,0.0,3.0,0.0,12.4,0.0,,,,,,,,,,0,,,,1996-02-05
4268,96.0,2.0,6.0,4.0,1.0,1.0,1.0,,,2.78,0.0,,,4.53,0.0,3.3,0.0,0.1,0.0,,,,,,,,,,1996-02-06
4269,96.0,2.0,7.0,4.0,1.0,1.0,1.0,20.0,0.0,4.41,0.0,2.5,0.0,2.44,0.0,,,,,,,,,,0,,,,1996-02-07
4270,96.0,2.0,8.0,4.0,1.0,1.0,1.0,26.0,0.0,5.74,0.0,3.5,0.0,22.3,0.0,,,,,,,,,,0,,,,1996-02-08
4271,96.0,2.0,9.0,4.0,1.0,1.0,1.0,,,8.52,0.0,,,3.54,0.0,,,,,,,,,,,,,,1996-02-09
4272,96.0,2.0,10.0,4.0,1.0,1.0,1.0,50.0,0.0,9.05,0.0,8.0,0.0,8.28,0.0,,,,,,,,,,0,,,,1996-02-10
4273,96.0,2.0,11.0,4.0,1.0,1.0,1.0,17.0,0.0,8.91,0.0,3.0,0.0,7.27,0.0,,,,,,,,,,0,,,,1996-02-11
4274,96.0,2.0,12.0,4.0,1.0,1.0,1.0,,,11.2,0.0,,,10.7,0.0,13,0.0,0.3,0.0,,,,,,,,,,1996-02-12
4275,96.0,2.0,13.0,4.0,1.0,1.0,1.0,8.0,0.0,5.49,0.0,2.6,0.0,4.96,0.0,,,,,,,,,,0,,,,1996-02-13
4276,96.0,2.0,14.0,4.0,1.0,1.0,1.0,,,5.3,0.0,,,6.75,0.0,,,,,,,,,,,,,,1996-02-14
4277,96.0,2.0,15.0,4.0,1.0,1.0,1.0,15.0,0.0,1.4,0.0,3.4,0.0,12.8,0.0,,,,,,,,,,0,,,,1996-02-15
4278,96.0,2.0,16.0,4.0,1.0,1.0,1.0,23.0,0.0,7.92,0.0,5.8,0.0,7.87,0.0,,,,,,,,,,0,,,,1996-02-16
4279,96.0,2.0,17.0,4.0,1.0,1.0,1.0,8.0,0.0,9.11,0.0,3.3,0.0,3.55,0.0,,,,,,,,,,0,,,,1996-02-17
4280,96.0,2.0,18.0,4.0,1.0,1.0,1.0,,,3.53,0.0,,,4,0.0,4.1,0.0,0.074,0.0,,,,,,,,,,1996-02-18
4281,96.0,2.0,19.0,4.0,1.0,1.0,1.0,4.0,0.0,3.95,0.0,1.3,0.0,12.7,0.0,,,,,,,,,,0,,,,1996-02-19
4282,96.0,2.0,20.0,4.0,1.0,1.0,1.0,,,3.24,0.0,,,10.6,0.0,,,,,,,,,,,,,,1996-02-20
4283,96.0,2.0,21.0,4.0,1.0,1.0,1.0,14.0,0.0,3.16,0.0,3.8,0.0,5.39,0.0,,,,,,,,,,0,,,,1996-02-21
4284,96.0,2.0,22.0,4.0,1.0,1.0,1.0,2.0,0.0,1.51,0.0,0.9,0.0,4.94,0.0,,,,,,,,,,0,,,,1996-02-22
4285,96.0,2.0,23.0,4.0,1.0,1.0,1.0,11.0,0.0,2.79,0.0,2.8,0.0,3.8,0.0,,,,,,,,,,0,,,,1996-02-23
4286,96.0,2.0,24.0,4.0,1.0,1.0,1.0,,,0.68,0.0,,,,,,,,,,,,,,,,,,1996-02-24
4287,96.0,2.0,25.0,4.0,1.0,1.0,1.0,3.0,0.0,1.46,0.0,1.6,0.0,,,,,,,,,,,,0,,,,1996-02-25
4288,96.0,2.0,26.0,4.0,1.0,1.0,1.0,,,2.44,0.0,,,,,,,,,,,,,,,,,,1996-02-26
4289,96.0,2.0,27.0,4.0,1.0,1.0,1.0,10.0,0.0,1.22,0.0,3.8,0.0,,,,,,,,,,,,0,,,,1996-02-27
4290,96.0,2.0,28.0,4.0,1.0,1.0,1.0,8.0,0.0,2.7,0.0,3.4,0.0,,,,,,,,,,,,0,,,,1996-02-28
4291,96.0,2.0,29.0,4.0,1.0,1.0,1.0,15.0,0.0,4.74,0.0,6.2,0.0,,,,,,,,,,,,0,,,,1996-02-29
4292,96.0,3.0,1.0,4.0,1.0,1.0,1.0,16.0,0.0,2.53,0.0,9.0,0.0,,,11,0.0,0.79,0.0,,,,,,0.6875,,,,1996-03-01
4293,96.0,3.0,2.0,4.0,1.0,1.0,1.0,8.0,0.0,3.17,0.0,5.0,0.0,,,,,,,,,,,,0,,,,1996-03-02
4294,96.0,3.0,3.0,4.0,1.0,1.0,1.0,9.0,0.0,3.52,0.0,3.1,0.0,,,,,,,,,,,,0,,,,1996-03-03
4295,96.0,3.0,4.0,4.0,1.0,1.0,1.0,18.0,0.0,3.89,0.0,7.4,0.0,,,,,,,,,,,,0,,,,1996-03-04
4296,96.0,3.0,5.0,4.0,1.0,1.0,1.0,29.0,0.0,5.01,0.0,11.0,0.0,,,,,,,,,,,,0,,,,1996-03-05
4297,96.0,3.0,6.0,4.0,1.0,1.0,1.0,34.0,0.0,6.69,0.0,12.6,0.0,,,,,,,,,,,,0,,,,1996-03-06
4298,96.0,3.0,7.0,4.0,1.0,1.0,1.0,22.0,0.0,6.54,0.0,7.3,0.0,3.8,0.0,21,0.0,0.39,0.0,,,,,,0.9545454545454546,,,,1996-03-07
4299,96.0,3.0,8.0,4.0,1.0,1.0,1.0,12.0,0.0,2.37,0.0,3.1,0.0,13,0.0,,,,,,,,,,0,,,,1996-03-08
4300,96.0,3.0,9.0,4.0,1.0,1.0,1.0,6.0,0.0,1.7,0.0,3.1,0.0,4,0.0,,,,,,,,,,0,,,,1996-03-09
4301,96.0,3.0,10.0,4.0,1.0,1.0,1.0,9.0,0.0,1.67,0.0,3.8,0.0,4.4,0.0,,,,,,,,,,0,,,,1996-03-10
4302,96.0,3.0,11.0,4.0,1.0,1.0,1.0,15.0,0.0,2.04,0.0,5.5,0.0,2.4,0.0,,,,,,,,,,0,,,,1996-03-11
4303,96.0,3.0,12.0,4.0,1.0,1.0,1.0,6.0,0.0,2.32,0.0,4.2,0.0,6,0.0,,,,,,,,,,0,,,,1996-03-12
4304,96.0,3.0,13.0,4.0,1.0,1.0,1.0,7.0,0.0,2.86,0.0,0.05,3.0,4.3,0.0,6.6,0.0,0.2,0.0,,,,,,0.9428571428571428,,,,1996-03-13
4305,96.0,3.0,14.0,4.0,1.0,1.0,1.0,6.0,0.0,3.9,0.0,3.5,0.0,4.5,0.0,,,,,,,,,,0,,,,1996-03-14
4306,96.0,3.0,15.0,4.0,1.0,1.0,1.0,2.0,0.0,1.28,0.0,2.9,0.0,21,0.0,,,,,,,,,,0,,,,1996-03-15
4307,96.0,3.0,16.0,4.0,1.0,1.0,1.0,8.0,0.0,1.5,0.0,3.8,0.0,5.4,0.0,,,,,,,,,,0,,,,1996-03-16
4308,96.0,3.0,17.0,4.0,1.0,1.0,1.0,11.0,0.0,0.61,0.0,2.7,0.0,2.6,0.0,,,,,,,,,,0,,,,1996-03-17
4309,96.0,3.0,18.0,4.0,1.0,1.0,1.0,25.0,0.0,4.72,0.0,6.9,0.0,3.8,0.0,,,,,,,,,,0,,,,1996-03-18
4310,96.0,3.0,19.0,4.0,1.0,1.0,1.0,24.0,0.0,2.73,0.0,4.3,0.0,5.3,0.0,6.3,0.0,0.23,0.0,,,,,,0.2625,,,,1996-03-19
4311,96.0,3.0,20.0,4.0,1.0,1.0,1.0,20.0,0.0,1.89,0.0,1.7,0.0,5.3,0.0,,,,,,,,,,0,,,,1996-03-20
4312,96.0,3.0,21.0,4.0,1.0,1.0,1.0,18.0,0.0,2.31,0.0,0.9,0.0,6,0.0,,,,,,,,,,0,,,,1996-03-21
4313,96.0,3.0,22.0,4.0,1.0,1.0,1.0,33.0,0.0,5.8,0.0,1.2,0.0,38,0.0,,,,,,,,,,0,,,,1996-03-22
4314,96.0,3.0,23.0,4.0,1.0,1.0,1.0,29.0,0.0,1.9,0.0,1.9,0.0,7.5,0.0,,,,,,,,,,0,,,,1996-03-23
4315,96.0,3.0,24.0,4.0,1.0,1.0,1.0,19.0,0.0,0.81,0.0,3.1,0.0,8.8,0.0,,,,,,,,,,0,,,,1996-03-24
4316,96.0,3.0,25.0,4.0,1.0,1.0,1.0,12.0,0.0,1.36,0.0,0.8,0.0,4.5,0.0,2,0.0,0.037,0.0,,,,,,0.16666666666666666,,,,1996-03-25
4317,96.0,3.0,26.0,4.0,1.0,1.0,1.0,31.0,0.0,3.48,0.0,3.4,0.0,29,0.0,,,,,,,,,,0,,,,1996-03-26
4318,96.0,3.0,27.0,4.0,1.0,1.0,1.0,50.0,0.0,4.42,0.0,6.0,0.0,9.5,0.0,,,,,,,,,,0,,,,1996-03-27
4319,96.0,3.0,28.0,4.0,1.0,1.0,1.0,38.0,0.0,4.9,0.0,3.5,0.0,9.3,0.0,,,,,,,,,,0,,,,1996-03-28
4320,96.0,3.0,29.0,4.0,1.0,1.0,1.0,29.0,0.0,0.58,0.0,2.4,0.0,7.2,0.0,,,,,,,,,,0,,,,1996-03-29
4321,96.0,3.0,30.0,4.0,1.0,1.0,1.0,27.0,0.0,1.33,0.0,2.6,0.0,16,0.0,,,,,,,,,,0,,,,1996-03-30
4322,96.0,3.0,31.0,4.0,1.0,1.0,1.0,31.0,0.0,0.45,0.0,3.3,0.0,5.7,0.0,,,,,,,,,,0,,,,1996-03-31
4324,96.0,4.0,1.0,4.0,1.0,1.0,1.0,21.0,0.0,0.81,0.0,2.3,0.0,8.7,0.0,7.4,0.0,0.14,0.0,,,,,,0.3523809523809524,,,,1996-04-01
4325,96.0,4.0,2.0,4.0,1.0,1.0,1.0,28.0,0.0,0.57,0.0,2.9,0.0,11,0.0,,,,,,,,,,0,,,,1996-04-02
4326,96.0,4.0,3.0,4.0,1.0,1.0,1.0,44.0,0.0,1.14,0.0,3.4,0.0,44,0.0,,,,,,,,,,0,,,,1996-04-03
4327,96.0,4.0,4.0,4.0,1.0,1.0,1.0,49.0,0.0,0.68,0.0,2.6,0.0,5,0.0,,,,,,,,,,0,,,,1996-04-04
4328,96.0,4.0,5.0,4.0,1.0,1.0,1.0,40.0,0.0,0.55,0.0,3.0,0.0,9.1,0.0,,,,,,,,,,0,,,,1996-04-05
4329,96.0,4.0,6.0,4.0,1.0,1.0,1.0,29.0,0.0,0.57,0.0,2.6,0.0,21,0.0,,,,,,,,,,0,,,,1996-04-06
4330,96.0,4.0,7.0,4.0,1.0,1.0,1.0,25.0,0.0,0.53,0.0,2.9,0.0,9.3,0.0,7.2,0.0,0.15,0.0,,,,,,0.28800000000000003,,,,1996-04-07
4331,96.0,4.0,8.0,4.0,1.0,1.0,1.0,29.0,0.0,0.12,0.0,3.4,0.0,8.5,0.0,,,,,,,,,,0,,,,1996-04-08
4332,96.0,4.0,9.0,4.0,1.0,1.0,1.0,23.0,0.0,0.31,0.0,1.5,0.0,5.8,0.0,,,,,,,,,,0,,,,1996-04-09
4333,96.0,4.0,10.0,4.0,1.0,1.0,1.0,30.0,0.0,0.36,0.0,2.9,0.0,30,0.0,,,,,,,,,,0,,,,1996-04-10
4334,96.0,4.0,11.0,4.0,1.0,1.0,1.0,44.0,0.0,1.07,0.0,5.5,0.0,10,0.0,,,,,,,,,,0,,,,1996-04-11
4335,96.0,4.0,12.0,4.0,1.0,1.0,1.0,31.0,0.0,4.55,0.0,3.1,0.0,8.4,0.0,,,,,,,,,,0,,,,1996-04-12
4336,96.0,4.0,13.0,4.0,1.0,1.0,1.0,26.0,0.0,4.12,0.0,2.3,0.0,8.1,0.0,6.7,0.0,0.23,0.0,,,,,,0.2576923076923077,,,,1996-04-13
4337,96.0,4.0,14.0,4.0,1.0,1.0,1.0,38.0,0.0,3.15,0.0,2.7,0.0,15,0.0,,,,,,,,,,0,,,,1996-04-14
4338,96.0,4.0,15.0,4.0,1.0,1.0,1.0,32.0,0.0,1.13,0.0,3.1,0.0,14,0.0,,,,,,,,,,0,,,,1996-04-15
4339,96.0,4.0,16.0,4.0,1.0,1.0,1.0,3.0,0.0,0.76,0.0,1.5,0.0,23,0.0,,,,,,,,,,0,,,,1996-04-16
4340,96.0,4.0,17.0,4.0,1.0,1.0,1.0,11.0,0.0,1.2,0.0,2.5,0.0,8.7,0.0,,,,,,,,,,0,,,,1996-04-17
4341,96.0,4.0,18.0,4.0,1.0,1.0,1.0,21.0,0.0,3.94,0.0,5.9,0.0,10,0.0,,,,,,,,,,0,,,,1996-04-18
